,date,geography,cause of death,Gender,Age,measure,measures,value
11279,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 1 to 4,Deaths,Value,0
11280,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 5 to 9,Deaths,Value,0
11281,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 10-14,Deaths,Value,0
11282,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 15-19,Deaths,Value,0
11283,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 20-24,Deaths,Value,0
11284,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 25-29,Deaths,Value,0
11285,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 30-34,Deaths,Value,0
11286,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 35-39,Deaths,Value,0
11287,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 40-44,Deaths,Value,7
11288,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 45-49,Deaths,Value,5
11289,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 50-54,Deaths,Value,6
11290,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 55-59,Deaths,Value,9
11291,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 60-64,Deaths,Value,11
11292,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 65-69,Deaths,Value,25
11293,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 70-74,Deaths,Value,24
11294,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 75-79,Deaths,Value,33
11295,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 80-84,Deaths,Value,54
11296,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 85-89,Deaths,Value,45
11297,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Total,Aged 90 and over,Deaths,Value,63
11298,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,total (all ages),Deaths,Value,152
11299,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged under 1,Deaths,Value,0
11300,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 1 to 4,Deaths,Value,0
11301,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 5 to 9,Deaths,Value,0
11302,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 10-14,Deaths,Value,0
11303,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 15-19,Deaths,Value,0
11304,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 20-24,Deaths,Value,0
11305,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 25-29,Deaths,Value,0
11306,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 30-34,Deaths,Value,0
11307,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 35-39,Deaths,Value,0
11308,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 40-44,Deaths,Value,6
11309,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 45-49,Deaths,Value,0
11310,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 50-54,Deaths,Value,5
11311,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 55-59,Deaths,Value,5
11312,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 60-64,Deaths,Value,9
11313,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 65-69,Deaths,Value,14
11314,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 70-74,Deaths,Value,15
11315,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 75-79,Deaths,Value,20
11316,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 80-84,Deaths,Value,24
11317,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 85-89,Deaths,Value,25
11318,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Male,Aged 90 and over,Deaths,Value,24
11319,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,total (all ages),Deaths,Value,134
11320,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged under 1,Deaths,Value,0
11321,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 1 to 4,Deaths,Value,0
11322,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 5 to 9,Deaths,Value,0
11323,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 10-14,Deaths,Value,0
11324,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 15-19,Deaths,Value,0
11325,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 20-24,Deaths,Value,0
11326,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 25-29,Deaths,Value,0
11327,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 30-34,Deaths,Value,0
11328,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 35-39,Deaths,Value,0
11329,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 40-44,Deaths,Value,0
11330,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 45-49,Deaths,Value,0
11331,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 50-54,Deaths,Value,0
11332,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 55-59,Deaths,Value,5
11333,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 60-64,Deaths,Value,0
11334,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 65-69,Deaths,Value,11
11335,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 70-74,Deaths,Value,9
11336,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 75-79,Deaths,Value,13
11337,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 80-84,Deaths,Value,30
11338,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 85-89,Deaths,Value,20
11339,2016,Gloucester,I00-I99 IX Diseases of the circulatory system,Female,Aged 90 and over,Deaths,Value,39
11340,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,total (all ages),Deaths,Value,1305
11341,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged under 1,Deaths,Value,8
11342,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 1 to 4,Deaths,Value,0
11343,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 5 to 9,Deaths,Value,0
11344,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 10-14,Deaths,Value,0
11345,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 15-19,Deaths,Value,0
11346,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 20-24,Deaths,Value,0
11347,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 25-29,Deaths,Value,0
11348,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 30-34,Deaths,Value,5
11349,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 35-39,Deaths,Value,5
11350,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 40-44,Deaths,Value,9
11351,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 45-49,Deaths,Value,21
11352,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 50-54,Deaths,Value,25
11353,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 55-59,Deaths,Value,25
11354,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 60-64,Deaths,Value,39
11355,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 65-69,Deaths,Value,89
11356,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 70-74,Deaths,Value,114
11357,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 75-79,Deaths,Value,156
11358,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 80-84,Deaths,Value,202
11359,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 85-89,Deaths,Value,264
11360,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 90 and over,Deaths,Value,337
11361,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,total (all ages),Deaths,Value,655
11362,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged under 1,Deaths,Value,7
11363,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 1 to 4,Deaths,Value,0
11364,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 5 to 9,Deaths,Value,0
11365,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 10-14,Deaths,Value,0
11366,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 15-19,Deaths,Value,0
11367,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 20-24,Deaths,Value,0
11368,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 25-29,Deaths,Value,0
11369,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 30-34,Deaths,Value,0
11370,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 35-39,Deaths,Value,5
11371,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 40-44,Deaths,Value,5
11372,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 45-49,Deaths,Value,15
11373,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 50-54,Deaths,Value,13
11374,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 55-59,Deaths,Value,17
11375,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 60-64,Deaths,Value,28
11376,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 65-69,Deaths,Value,57
11377,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 70-74,Deaths,Value,61
11378,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 75-79,Deaths,Value,87
11379,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 80-84,Deaths,Value,114
11380,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 85-89,Deaths,Value,130
11381,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 90 and over,Deaths,Value,112
11382,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,total (all ages),Deaths,Value,650
11383,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged under 1,Deaths,Value,0
11384,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 1 to 4,Deaths,Value,0
11385,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 5 to 9,Deaths,Value,0
11386,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 10-14,Deaths,Value,0
11387,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 15-19,Deaths,Value,0
11388,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 20-24,Deaths,Value,0
11389,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 25-29,Deaths,Value,0
11390,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 30-34,Deaths,Value,0
11391,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 35-39,Deaths,Value,0
11392,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 40-44,Deaths,Value,5
11393,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 45-49,Deaths,Value,6
11394,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 50-54,Deaths,Value,12
11395,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 55-59,Deaths,Value,8
11396,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 60-64,Deaths,Value,11
11397,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 65-69,Deaths,Value,32
11398,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 70-74,Deaths,Value,53
11399,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 75-79,Deaths,Value,69
11400,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 80-84,Deaths,Value,88
11401,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 85-89,Deaths,Value,134
11402,2016,Stroud,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 90 and over,Deaths,Value,225
11403,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,total (all ages),Deaths,Value,328
11404,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged under 1,Deaths,Value,0
11405,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 1 to 4,Deaths,Value,0
11406,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 5 to 9,Deaths,Value,0
11407,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 10-14,Deaths,Value,0
11408,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 15-19,Deaths,Value,0
11409,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 20-24,Deaths,Value,0
11410,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 25-29,Deaths,Value,0
11411,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 30-34,Deaths,Value,0
11412,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 35-39,Deaths,Value,0
11413,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 40-44,Deaths,Value,0
11414,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 45-49,Deaths,Value,8
11415,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 50-54,Deaths,Value,6
11416,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 55-59,Deaths,Value,5
11417,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 60-64,Deaths,Value,7
11418,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 65-69,Deaths,Value,17
11419,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 70-74,Deaths,Value,24
11420,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 75-79,Deaths,Value,42
11421,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 80-84,Deaths,Value,53
11422,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 85-89,Deaths,Value,73
11423,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Total,Aged 90 and over,Deaths,Value,91
11424,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,total (all ages),Deaths,Value,185
11425,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged under 1,Deaths,Value,0
11426,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 1 to 4,Deaths,Value,0
11427,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 5 to 9,Deaths,Value,0
11428,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 10-14,Deaths,Value,0
11429,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 15-19,Deaths,Value,0
11430,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 20-24,Deaths,Value,0
11431,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 25-29,Deaths,Value,0
11432,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 30-34,Deaths,Value,0
11433,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 35-39,Deaths,Value,0
11434,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 40-44,Deaths,Value,0
11435,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 45-49,Deaths,Value,8
11436,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 50-54,Deaths,Value,5
11437,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 55-59,Deaths,Value,5
11438,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 60-64,Deaths,Value,5
11439,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 65-69,Deaths,Value,13
11440,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 70-74,Deaths,Value,13
11441,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 75-79,Deaths,Value,23
11442,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 80-84,Deaths,Value,36
11443,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 85-89,Deaths,Value,44
11444,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Male,Aged 90 and over,Deaths,Value,34
11445,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,total (all ages),Deaths,Value,143
11446,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged under 1,Deaths,Value,0
11447,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 1 to 4,Deaths,Value,0
11448,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 5 to 9,Deaths,Value,0
11449,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 10-14,Deaths,Value,0
11450,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 15-19,Deaths,Value,0
11451,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 20-24,Deaths,Value,0
11452,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 25-29,Deaths,Value,0
11453,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 30-34,Deaths,Value,0
11454,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 35-39,Deaths,Value,0
11455,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 40-44,Deaths,Value,0
11456,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 45-49,Deaths,Value,0
11457,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 50-54,Deaths,Value,0
11458,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 55-59,Deaths,Value,0
11459,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 60-64,Deaths,Value,5
11460,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 65-69,Deaths,Value,5
11461,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 70-74,Deaths,Value,11
11462,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 75-79,Deaths,Value,19
11463,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 80-84,Deaths,Value,17
11464,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 85-89,Deaths,Value,29
11465,2016,Stroud,I00-I99 IX Diseases of the circulatory system,Female,Aged 90 and over,Deaths,Value,57
11466,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,total (all ages),Deaths,Value,912
11467,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged under 1,Deaths,Value,0
11468,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 1 to 4,Deaths,Value,0
11469,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 5 to 9,Deaths,Value,0
11470,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 10-14,Deaths,Value,0
11471,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 15-19,Deaths,Value,0
11472,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 20-24,Deaths,Value,0
11473,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 25-29,Deaths,Value,5
11474,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 30-34,Deaths,Value,0
11475,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 35-39,Deaths,Value,0
11476,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 40-44,Deaths,Value,0
11477,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 45-49,Deaths,Value,15
11478,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 50-54,Deaths,Value,21
11479,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 55-59,Deaths,Value,28
11480,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 60-64,Deaths,Value,38
11481,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 65-69,Deaths,Value,75
11482,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 70-74,Deaths,Value,88
11483,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 75-79,Deaths,Value,114
11484,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 80-84,Deaths,Value,149
11485,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 85-89,Deaths,Value,170
11486,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 90 and over,Deaths,Value,201
11487,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,total (all ages),Deaths,Value,447
11488,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged under 1,Deaths,Value,0
11489,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 1 to 4,Deaths,Value,0
11490,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 5 to 9,Deaths,Value,0
11491,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 10-14,Deaths,Value,0
11492,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 15-19,Deaths,Value,0
11493,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 20-24,Deaths,Value,0
11494,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 25-29,Deaths,Value,5
11495,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 30-34,Deaths,Value,0
11496,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 35-39,Deaths,Value,0
11497,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 40-44,Deaths,Value,0
11498,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 45-49,Deaths,Value,7
11499,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 50-54,Deaths,Value,14
11500,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 55-59,Deaths,Value,15
11501,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 60-64,Deaths,Value,26
11502,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 65-69,Deaths,Value,42
11503,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 70-74,Deaths,Value,43
11504,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 75-79,Deaths,Value,74
11505,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 80-84,Deaths,Value,67
11506,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 85-89,Deaths,Value,83
11507,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 90 and over,Deaths,Value,66
11508,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,total (all ages),Deaths,Value,465
11509,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged under 1,Deaths,Value,0
11510,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 1 to 4,Deaths,Value,0
11511,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 5 to 9,Deaths,Value,0
11512,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 10-14,Deaths,Value,0
11513,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 15-19,Deaths,Value,0
11514,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 20-24,Deaths,Value,0
11515,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 25-29,Deaths,Value,0
11516,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 30-34,Deaths,Value,0
11517,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 35-39,Deaths,Value,0
11518,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 40-44,Deaths,Value,0
11519,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 45-49,Deaths,Value,8
11520,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 50-54,Deaths,Value,7
11521,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 55-59,Deaths,Value,13
11522,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 60-64,Deaths,Value,12
11523,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 65-69,Deaths,Value,33
11524,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 70-74,Deaths,Value,45
11525,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 75-79,Deaths,Value,40
11526,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 80-84,Deaths,Value,82
11527,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 85-89,Deaths,Value,87
11528,2016,Tewkesbury,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 90 and over,Deaths,Value,135
11529,2016,Tewkesbury,I00-I99 IX Diseases of the circulatory system,Total,total (all ages),Deaths,Value,245
11530,2016,Tewkesbury,I00-I99 IX Diseases of the circulatory system,Total,Aged under 1,Deaths,Value,0
11531,2016,Tewkesbury,I00-I99 IX Diseases of the circulatory system,Total,Aged 1 to 4,Deaths,Value,0
11532,2016,Tewkesbury,I00-I99 IX Diseases of the circulatory system,Total,Aged 5 to 9,Deaths,Value,0
11533,2016,Tewkesbury,I00-I99 IX Diseases of the circulatory system,Total,Aged 10-14,Deaths,Value,0
11534,2016,Tewkesbury,I00-I99 IX Diseases of the circulatory system,Total,Aged 15-19,Deaths,Value,0
11535,2016,Tewkesbury,I00-I99 IX Diseases of the circulatory system,Total,Aged 20-24,Deaths,Value,0
11536,2016,Tewkesbury,I00-I99 IX Diseases of the circulatory system,Total,Aged 25-29,Deaths,Value,0
